lemma	homonym	new_para	origin
etiopialanen	1	ADJ_AAKKOSELLINEN	aok
etiopialanen	2	NOUN_AAKKOSTAMINEN	aok
etiopialanen	3	NOUN_AAKKOSTAMINEN	aok
etiopialanen	4	NOUN_AAKKOSTAMINEN	aok
etiänen	1	NOUN_KYLKIÄINEN	aok
etonilanen	1	NOUN_AAKKOSTAMINEN	aok
etruskilanen	1	ADJ_AAKKOSELLINEN	aok
etukenonen	1	ADJ_AAKKOSELLINEN	aok
etukätenen	1	ADJ_KYLMÄJÄRKINEN	aok
etumanen	1	ADJ_AAKKOSELLINEN	aok
etummanen	1	ADJ_AAKKOSELLINEN	aok
etupainonen	1	ADJ_AAKKOSELLINEN	aok
etupainottenen	1	ADJ_AAKKOSELLINEN	aok
etupyörävetonen	1	ADJ_AAKKOSELLINEN	aok
etusijanen	1	ADJ_AAKKOSELLINEN	aok
etuvetonen	1	ADJ_AAKKOSELLINEN	aok
etänen	1	ADJ_KYLMÄJÄRKINEN	aok
euraasialanen	1	ADJ_AAKKOSELLINEN	aok
eurajokelanen	1	ADJ_AAKKOSELLINEN	aok
eurajokelanen	2	NOUN_AAKKOSTAMINEN	aok
euralanen	1	ADJ_AAKKOSELLINEN	aok
euralanen	2	NOUN_AAKKOSTAMINEN	aok
euroafrikkalanen	1	ADJ_AAKKOSELLINEN	aok
euroafrikkalanen	2	NOUN_AAKKOSTAMINEN	aok
eurokansalanen	1	NOUN_AAKKOSTAMINEN	aok
eurokeskenen	1	ADJ_KYLMÄJÄRKINEN	aok
eurooppalanen	1	ADJ_AAKKOSELLINEN	aok
evankelisluterilanen	1	ADJ_AAKKOSELLINEN	aok
evijärvenen	1	ADJ_KYLMÄJÄRKINEN	aok
evijärvenen	2	NOUN_KYLKIÄINEN	aok
evijärvelänen	1	ADJ_KYLMÄJÄRKINEN	aok
evijärvelänen	2	NOUN_KYLKIÄINEN	aok
eväjalkanen	1	ADJ_AAKKOSELLINEN	aok
eväjalkanen	2	NOUN_AAKKOSTAMINEN	aok
faaraomuurahanen	1	NOUN_AAKKOSTAMINEN	aok
falklandinsaarelanen	1	ADJ_AAKKOSELLINEN	aok
falklandinsaarelanen	2	NOUN_AAKKOSTAMINEN	aok
falklandinsaarelanen	3	NOUN_AAKKOSTAMINEN	aok
falklandinsaarelanen	4	NOUN_AAKKOSTAMINEN	aok
falstaffilanen	1	ADJ_AAKKOSELLINEN	aok
fanerotsooinen	1	ADJ_AAKKOSELLINEN	fiwiktionary
farisealanen	1	ADJ_AAKKOSELLINEN	aok
fariseusmanen	1	ADJ_AAKKOSELLINEN	aok
farmarikankanen	1	NOUN_AAKKOSTAMINEN	aok
farssimanen	1	ADJ_AAKKOSELLINEN	aok
fidžilänen	1	ADJ_KYLMÄJÄRKINEN	aok
fidžilänen	2	NOUN_KYLKIÄINEN	aok
fidžilänen	3	NOUN_KYLKIÄINEN	aok
fidžilänen	4	NOUN_KYLKIÄINEN	aok
filippiinilänen	1	ADJ_KYLMÄJÄRKINEN	aok
filippiinilänen	2	NOUN_KYLKIÄINEN	aok
filippiinilänen	3	NOUN_KYLKIÄINEN	aok
filippiinilänen	4	NOUN_KYLKIÄINEN	aok
filippilänen	1	NOUN_KYLKIÄINEN	aok
filippolanen	1	NOUN_AAKKOSTAMINEN	aok
filistealanen	1	ADJ_AAKKOSELLINEN	aok
finninaamanen	1	ADJ_AAKKOSELLINEN	aok
finströmilänen	1	ADJ_KYLMÄJÄRKINEN	aok
finströmilänen	2	NOUN_KYLKIÄINEN	aok
firenzelänen	1	ADJ_KYLMÄJÄRKINEN	aok
firenzelänen	2	NOUN_KYLKIÄINEN	aok
fissiokelponen	1	ADJ_AAKKOSELLINEN	aok
flaamilanen	1	ADJ_AAKKOSELLINEN	aok
floridalanen	1	NOUN_AAKKOSTAMINEN	aok
flunssanen	1	ADJ_AAKKOSELLINEN	aok
fluoripitonen	1	ADJ_AAKKOSELLINEN	aok
fluorohiilipohjanen	1	ADJ_AAKKOSELLINEN	aok
foinikialanen	1	ADJ_AAKKOSELLINEN	aok
formosalanen	1	ADJ_AAKKOSELLINEN	aok
forssalanen	1	ADJ_AAKKOSELLINEN	aok
forssalanen	2	NOUN_AAKKOSTAMINEN	aok
fosforipitonen	1	ADJ_AAKKOSELLINEN	aok
fossiilipitonen	1	ADJ_AAKKOSELLINEN	aok
fotosähkönen	1	ADJ_KYLMÄJÄRKINEN	aok
freudilanen	1	ADJ_AAKKOSELLINEN	aok
friisilänen	1	ADJ_KYLMÄJÄRKINEN	aok
frotenen	1	ADJ_AAKKOSELLINEN	aok
fryygialanen	1	NOUN_AAKKOSTAMINEN	aok
färsaarelanen	1	ADJ_AAKKOSELLINEN	aok
färsaarelanen	2	NOUN_AAKKOSTAMINEN	aok
färsaarelanen	3	NOUN_AAKKOSTAMINEN	aok
färsaarelanen	4	NOUN_AAKKOSTAMINEN	aok
föglölänen	1	ADJ_KYLMÄJÄRKINEN	aok
föglölänen	2	NOUN_KYLKIÄINEN	aok
gabonilanen	1	ADJ_AAKKOSELLINEN	aok
gabonilanen	2	NOUN_AAKKOSTAMINEN	aok
gabonilanen	3	NOUN_AAKKOSTAMINEN	aok
gabonilanen	4	NOUN_AAKKOSTAMINEN	aok
galatalanen	1	NOUN_AAKKOSTAMINEN	aok
galilealanen	1	ADJ_AAKKOSELLINEN	aok
galilealanen	2	NOUN_AAKKOSTAMINEN	aok
gallialanen	1	ADJ_AAKKOSELLINEN	aok
gambialanen	1	ADJ_AAKKOSELLINEN	aok
gambialanen	2	NOUN_AAKKOSTAMINEN	aok
gambialanen	3	NOUN_AAKKOSTAMINEN	aok
gambialanen	4	NOUN_AAKKOSTAMINEN	aok
gastroepiploonen	1	ADJ_AAKKOSELLINEN	aok
gaullelanen	1	ADJ_AAKKOSELLINEN	aok
genevelänen	1	NOUN_KYLKIÄINEN	aok
genovalanen	1	ADJ_AAKKOSELLINEN	aok
genovalanen	2	NOUN_AAKKOSTAMINEN	aok
georgialanen	1	ADJ_AAKKOSELLINEN	aok
georgialanen	2	NOUN_AAKKOSTAMINEN	aok
georgialanen	3	NOUN_AAKKOSTAMINEN	aok
georgialanen	4	NOUN_AAKKOSTAMINEN	aok
getalanen	1	ADJ_AAKKOSELLINEN	aok
getalanen	2	NOUN_AAKKOSTAMINEN	aok
ghanalanen	1	ADJ_AAKKOSELLINEN	aok
ghanalanen	2	NOUN_AAKKOSTAMINEN	aok
ghanalanen	3	NOUN_AAKKOSTAMINEN	aok
ghanalanen	4	NOUN_AAKKOSTAMINEN	aok
gibraltarilanen	1	ADJ_AAKKOSELLINEN	aok
gibraltarilanen	2	NOUN_AAKKOSTAMINEN	aok
gibraltarilanen	3	NOUN_AAKKOSTAMINEN	aok
gibraltarilanen	4	NOUN_AAKKOSTAMINEN	aok
glasgowlanen	1	ADJ_AAKKOSELLINEN	aok
gnostilanen	1	ADJ_AAKKOSELLINEN	aok
goethelanen	1	ADJ_AAKKOSELLINEN	aok
goethelänen	1	ADJ_KYLMÄJÄRKINEN	aok
golfammattilanen	1	NOUN_AAKKOSTAMINEN	aok
golf-sellanen	1	ADJ_AAKKOSELLINEN	aok
goottilanen	1	ADJ_AAKKOSELLINEN	aok
grenadalanen	1	ADJ_AAKKOSELLINEN	aok
grenadalanen	2	NOUN_AAKKOSTAMINEN	aok
grenadalanen	3	NOUN_AAKKOSTAMINEN	aok
grenadalanen	4	NOUN_AAKKOSTAMINEN	aok
gruusialanen	1	ADJ_AAKKOSELLINEN	aok
gruusialanen	2	NOUN_AAKKOSTAMINEN	aok
gruusialanen	3	NOUN_AAKKOSTAMINEN	aok
gruusialanen	4	NOUN_AAKKOSTAMINEN	aok
grönlantilanen	1	ADJ_AAKKOSELLINEN	aok
grönlantilanen	2	NOUN_AAKKOSTAMINEN	aok
grönlantilanen	3	NOUN_AAKKOSTAMINEN	aok
grönlantilanen	4	NOUN_AAKKOSTAMINEN	aok
guadeloupelanen	1	ADJ_AAKKOSELLINEN	aok
guadeloupelanen	2	NOUN_AAKKOSTAMINEN	aok
guadeloupelanen	3	NOUN_AAKKOSTAMINEN	aok
guadeloupelanen	4	NOUN_AAKKOSTAMINEN	aok
guamilanen	1	ADJ_AAKKOSELLINEN	aok
guamilanen	2	NOUN_AAKKOSTAMINEN	aok
guamilanen	3	NOUN_AAKKOSTAMINEN	aok
guamilanen	4	NOUN_AAKKOSTAMINEN	aok
guatemalalanen	1	ADJ_AAKKOSELLINEN	aok
guatemalalanen	2	NOUN_AAKKOSTAMINEN	aok
guatemalalanen	3	NOUN_AAKKOSTAMINEN	aok
guatemalalanen	4	NOUN_AAKKOSTAMINEN	aok
guineabissaulanen	1	ADJ_AAKKOSELLINEN	aok
guineabissaulanen	2	NOUN_AAKKOSTAMINEN	aok
guineabissaulanen	3	NOUN_AAKKOSTAMINEN	aok
guineabissaulanen	4	NOUN_AAKKOSTAMINEN	aok
guinealanen	1	ADJ_AAKKOSELLINEN	aok
guinealanen	2	NOUN_AAKKOSTAMINEN	aok
guinealanen	3	NOUN_AAKKOSTAMINEN	aok
guinealanen	4	NOUN_AAKKOSTAMINEN	aok
gurilanen	1	ADJ_AAKKOSELLINEN	aok
guyanalanen	1	ADJ_AAKKOSELLINEN	aok
guyanalanen	2	NOUN_AAKKOSTAMINEN	aok
guyanalanen	3	NOUN_AAKKOSTAMINEN	aok
guyanalanen	4	NOUN_AAKKOSTAMINEN	aok
haaksirikkonen	1	NOUN_AAKKOSTAMINEN	aok
haamilanen	1	ADJ_AAKKOSELLINEN	aok
haamumanen	1	ADJ_AAKKOSELLINEN	aok
haapanen	1	ADJ_AAKKOSELLINEN	aok
haapajärvelänen	1	ADJ_KYLMÄJÄRKINEN	aok
haapajärvelänen	2	NOUN_KYLKIÄINEN	aok
haapasaarelanen	1	ADJ_AAKKOSELLINEN	aok
haapasaarelanen	2	NOUN_AAKKOSTAMINEN	aok
haapavetelänen	1	ADJ_KYLMÄJÄRKINEN	aok
haapavetelänen	2	NOUN_KYLKIÄINEN	aok
haaranen	1	ADJ_AAKKOSELLINEN	aok
haarakkenen	1	ADJ_AAKKOSELLINEN	aok
haarapyrstönen	1	ADJ_KYLMÄJÄRKINEN	aok
haarukkamanen	1	ADJ_AAKKOSELLINEN	aok
haarusanikkanen	1	NOUN_AAKKOSTAMINEN	aok
haavanen	1	ADJ_AAKKOSELLINEN	aok
haaveenomanen	1	ADJ_AAKKOSELLINEN	aok
haavoittuvanen	1	ADJ_AAKKOSELLINEN	aok
hadeenen	1	ADJ_AAKKOSELLINEN	aok
haennanen	1	ADJ_AAKKOSELLINEN	aok
hahmonen	1	ADJ_AAKKOSELLINEN	aok
hahmottenen	1	ADJ_AAKKOSELLINEN	aok
hailuotolanen	1	ADJ_AAKKOSELLINEN	aok
hailuotolanen	2	NOUN_AAKKOSTAMINEN	aok
hairahtuvanen	1	ADJ_AAKKOSELLINEN	aok
haitilanen	1	ADJ_AAKKOSELLINEN	aok
haitilanen	2	NOUN_AAKKOSTAMINEN	aok
haitilanen	3	NOUN_AAKKOSTAMINEN	aok
haitilanen	4	NOUN_AAKKOSTAMINEN	aok
hajananen	1	ADJ_AAKKOSELLINEN	aok
hajataittenen	1	ADJ_AAKKOSELLINEN	aok
hajataittonen	1	ADJ_AAKKOSELLINEN	aok
hajustenen	1	ADJ_AAKKOSELLINEN	aok
hakukelponen	1	ADJ_AAKKOSELLINEN	aok
halikkolanen	1	ADJ_AAKKOSELLINEN	aok
halikkolanen	2	NOUN_AAKKOSTAMINEN	aok
halkinanen	1	ADJ_AAKKOSELLINEN	aok
-halkionen	1	ADJ_AAKKOSELLINEN	aok
halkonen	1	ADJ_AAKKOSELLINEN	aok
halkoisjalkanen	1	NOUN_AAKKOSTAMINEN	aok
hallanen	1	ADJ_AAKKOSELLINEN	aok
hallintoalamanen	1	NOUN_AAKKOSTAMINEN	aok
hallintoviranomanen	1	NOUN_AAKKOSTAMINEN	aok
hallitsijavaltanen	1	ADJ_AAKKOSELLINEN	aok
hallituksenvastanen	1	ADJ_AAKKOSELLINEN	aok
halpa-arvonen	1	ADJ_AAKKOSELLINEN	aok
halpahintanen	1	ADJ_AAKKOSELLINEN	aok
halpakorkonen	1	ADJ_AAKKOSELLINEN	aok
halpamanen	1	ADJ_AAKKOSELLINEN	aok
halsualanen	1	ADJ_AAKKOSELLINEN	aok
halsualanen	2	NOUN_AAKKOSTAMINEN	aok
halutunlanen	1	ADJ_AAKKOSELLINEN	aok
-hamenen	1	ADJ_AAKKOSELLINEN	aok
haminalanen	1	ADJ_AAKKOSELLINEN	aok
haminalanen	2	NOUN_AAKKOSTAMINEN	aok
hammarlandilanen	1	ADJ_AAKKOSELLINEN	aok
hammarlandilanen	2	NOUN_AAKKOSTAMINEN	aok
hammaslaitanen	1	ADJ_AAKKOSELLINEN	aok
hammasmanen	1	ADJ_AAKKOSELLINEN	aok
-hammastenen	1	ADJ_AAKKOSELLINEN	aok
-hampanen	1	ADJ_AAKKOSELLINEN	aok
hampurilanen	1	NOUN_AAKKOSTAMINEN	aok
hanhimanen	1	ADJ_AAKKOSELLINEN	aok
hankahaaranen	1	ADJ_AAKKOSELLINEN	aok
-hankanen	1	ADJ_AAKKOSELLINEN	aok
hankajalkanen	1	NOUN_AAKKOSTAMINEN	aok
hankalakäyttönen	1	ADJ_KYLMÄJÄRKINEN	aok
hankalatönen	1	ADJ_KYLMÄJÄRKINEN	aok
hankasalmelanen	1	ADJ_AAKKOSELLINEN	aok
hankasalmelanen	2	NOUN_AAKKOSTAMINEN	aok
hankavastanen	1	ADJ_AAKKOSELLINEN	aok
hankianen	1	NOUN_AAKKOSTAMINEN	aok
hankinnanen	1	ADJ_AAKKOSELLINEN	aok
hankolanen	1	ADJ_AAKKOSELLINEN	aok
hankolanen	2	NOUN_AAKKOSTAMINEN	aok
hannoverilanen	1	NOUN_AAKKOSTAMINEN	aok
happipakonen	1	ADJ_AAKKOSELLINEN	aok
happipitonen	1	ADJ_AAKKOSELLINEN	aok
happonen	1	ADJ_AAKKOSELLINEN	aok
happopitonen	1	ADJ_AAKKOSELLINEN	aok
hapsenkakkianen	1	NOUN_AAKKOSTAMINEN	aok
hapsureunanen	1	ADJ_AAKKOSELLINEN	aok
harhanen	1	ADJ_AAKKOSELLINEN	aok
harhauskonen	1	NOUN_AAKKOSTAMINEN	aok
-harjanen	1	ADJ_AAKKOSELLINEN	aok
harjakanen	1	NOUN_AAKKOSTAMINEN	aok
harjakattonen	1	ADJ_AAKKOSELLINEN	aok
harjamanen	1	ADJ_AAKKOSELLINEN	aok
harjannemanen	1	ADJ_AAKKOSELLINEN	aok
harjantenen	1	ADJ_AAKKOSELLINEN	aok
harjarintanen	1	ADJ_AAKKOSELLINEN	aok
harjastukkanen	1	ADJ_AAKKOSELLINEN	aok
harjavaltalanen	1	ADJ_AAKKOSELLINEN	aok
harjavaltalanen	2	NOUN_AAKKOSTAMINEN	aok
harjumanen	1	ADJ_AAKKOSELLINEN	aok
harkinnanvaranen	1	ADJ_AAKKOSELLINEN	aok
harkitsevanen	1	ADJ_AAKKOSELLINEN	aok
harlekiinikuvionen	1	ADJ_AAKKOSELLINEN	aok
harmaanvaaleanpunanen	1	ADJ_AAKKOSELLINEN	aok
harmaanvalkonen	1	ADJ_AAKKOSELLINEN	aok
harmaapartanen	1	ADJ_AAKKOSELLINEN	aok
harmaapänen	1	ADJ_KYLMÄJÄRKINEN	aok
harmaasilmänen	1	ADJ_KYLMÄJÄRKINEN	aok
harmaatukkanen	1	ADJ_AAKKOSELLINEN	aok
harmahtavanvaaleanpunanen	1	ADJ_AAKKOSELLINEN	aok
harmahtavanvalkonen	1	ADJ_AAKKOSELLINEN	aok
harpunmuotonen	1	ADJ_AAKKOSELLINEN	aok
harrastelijamanen	1	ADJ_AAKKOSELLINEN	aok
harrastunnelmanen	1	ADJ_AAKKOSELLINEN	aok
-hartenen	1	ADJ_AAKKOSELLINEN	aok
-hartianen	1	ADJ_AAKKOSELLINEN	aok
hartolanen	1	ADJ_AAKKOSELLINEN	aok
hartolanen	2	NOUN_AAKKOSTAMINEN	aok
hartolalanen	1	ADJ_AAKKOSELLINEN	aok
hartolalanen	2	NOUN_AAKKOSTAMINEN	aok
hartsimanen	1	ADJ_AAKKOSELLINEN	aok
harvahampanen	1	ADJ_AAKKOSELLINEN	aok
harvainvaltanen	1	ADJ_AAKKOSELLINEN	aok
harvajalkanen	1	NOUN_AAKKOSTAMINEN	aok
harvaoksanen	1	ADJ_AAKKOSELLINEN	aok
harvapuhenen	1	ADJ_AAKKOSELLINEN	aok
harvasananen	1	ADJ_AAKKOSELLINEN	aok
harvinanen	1	ADJ_AAKKOSELLINEN	aok
hattulanen	1	ADJ_AAKKOSELLINEN	aok
hattulanen	2	NOUN_AAKKOSTAMINEN	aok
hattulalanen	1	ADJ_AAKKOSELLINEN	aok
hattulalanen	2	NOUN_AAKKOSTAMINEN	aok
hattupänen	1	ADJ_KYLMÄJÄRKINEN	aok
haudanhiljanen	1	ADJ_AAKKOSELLINEN	aok
haudantakanen	1	ADJ_AAKKOSELLINEN	aok
hauholanen	1	ADJ_AAKKOSELLINEN	aok
hauholanen	2	NOUN_AAKKOSTAMINEN	aok
haukankatsenen	1	ADJ_AAKKOSELLINEN	aok
haukiputaalanen	1	ADJ_AAKKOSELLINEN	aok
haukiputaalanen	2	NOUN_AAKKOSTAMINEN	aok
haukivuorelanen	1	ADJ_AAKKOSELLINEN	aok
haukivuorelanen	2	NOUN_AAKKOSTAMINEN	aok
haukkamanen	1	ADJ_AAKKOSELLINEN	aok
haurasrakentenen	1	ADJ_AAKKOSELLINEN	aok
hausjärvelänen	1	ADJ_KYLMÄJÄRKINEN	aok
hausjärvelänen	2	NOUN_KYLKIÄINEN	aok
hauskannäkönen	1	ADJ_KYLMÄJÄRKINEN	aok
hautajanen	1	NOUN_AAKKOSTAMINEN	aok
hautajaismanen	1	ADJ_AAKKOSELLINEN	aok
havaijilanen	1	ADJ_AAKKOSELLINEN	aok
havaijilanen	2	NOUN_AAKKOSTAMINEN	aok
havupuuvaltanen	1	ADJ_AAKKOSELLINEN	aok
hedelmänen	1	ADJ_KYLMÄJÄRKINEN	aok
hedelmämakenen	1	NOUN_AAKKOSTAMINEN	aok
hedelmöityskelponen	1	ADJ_AAKKOSELLINEN	aok
heettilänen	1	ADJ_KYLMÄJÄRKINEN	aok
hegelilänen	1	ADJ_KYLMÄJÄRKINEN	aok
hegelilänen	2	NOUN_KYLKIÄINEN	aok
heidänlanen	1	ADJ_AAKKOSELLINEN	aok
heijastenen	1	ADJ_AAKKOSELLINEN	aok
heikkohermonen	1	ADJ_AAKKOSELLINEN	aok
heikkokuntonen	1	ADJ_AAKKOSELLINEN	aok
heikkokuulonen	1	ADJ_AAKKOSELLINEN	aok
heikkokuulonen	2	ADJ_AAKKOSELLINEN	aok
heikkolahjanen	1	ADJ_AAKKOSELLINEN	aok
heikkoluontenen	1	ADJ_AAKKOSELLINEN	aok
heikkonäkönen	1	ADJ_KYLMÄJÄRKINEN	aok
heikkopänen	1	ADJ_KYLMÄJÄRKINEN	aok
heikkorakentenen	1	ADJ_AAKKOSELLINEN	aok
heikkotahtonen	1	ADJ_AAKKOSELLINEN	aok
heikkotasonen	1	ADJ_AAKKOSELLINEN	aok
heikkotehonen	1	ADJ_AAKKOSELLINEN	aok
heikkotuottonen	1	ADJ_AAKKOSELLINEN	aok
heikkouskonen	1	ADJ_AAKKOSELLINEN	aok
heikkovalonen	1	ADJ_AAKKOSELLINEN	aok
heikompitasonen	1	ADJ_AAKKOSELLINEN	aok
heikälänen	1	ADJ_KYLMÄJÄRKINEN	aok
-heimonen	1	ADJ_AAKKOSELLINEN	aok
heimolanen	1	NOUN_AAKKOSTAMINEN	aok
heinikkonen	1	ADJ_AAKKOSELLINEN	aok
heinolanen	1	ADJ_AAKKOSELLINEN	aok
heinolanen	2	NOUN_AAKKOSTAMINEN	aok
heinolalanen	1	ADJ_AAKKOSELLINEN	aok
heinolalanen	2	NOUN_AAKKOSTAMINEN	aok
heinänen	1	ADJ_KYLMÄJÄRKINEN	aok
heinämänen	1	ADJ_KYLMÄJÄRKINEN	aok
heinävetelänen	1	ADJ_KYLMÄJÄRKINEN	aok
heinävetelänen	2	NOUN_KYLKIÄINEN	aok
-heittonen	1	ADJ_AAKKOSELLINEN	aok
heiverönen	1	ADJ_KYLMÄJÄRKINEN	aok
-helanen	1	ADJ_AAKKOSELLINEN	aok
helakanpunanen	1	ADJ_AAKKOSELLINEN	aok
helapänen	1	ADJ_KYLMÄJÄRKINEN	aok
heleäihonen	1	ADJ_AAKKOSELLINEN	aok
heleänkeltanen	1	ADJ_AAKKOSELLINEN	aok
heleänpunanen	1	ADJ_AAKKOSELLINEN	aok
heleänpunanen	2	NOUN_AAKKOSTAMINEN	aok
helkkarinmonen	1	ADJ_AAKKOSELLINEN	aok
helluntailanen	1	ADJ_AAKKOSELLINEN	aok
helluntailanen	2	NOUN_AAKKOSTAMINEN	aok
helläluontenen	1	ADJ_AAKKOSELLINEN	aok
helläluontonen	1	ADJ_AAKKOSELLINEN	aok
hellävaranen	1	ADJ_AAKKOSELLINEN	aok
-helmanen	1	ADJ_AAKKOSELLINEN	aok
helmenhohtonen	1	ADJ_AAKKOSELLINEN	aok
helmenvalkonen	1	ADJ_AAKKOSELLINEN	aok
helmikoristenen	1	ADJ_AAKKOSELLINEN	aok
helmipeukalonen	1	NOUN_AAKKOSTAMINEN	aok
helmiänen	1	NOUN_KYLKIÄINEN	aok
helmiäishohtonen	1	ADJ_AAKKOSELLINEN	aok
helmiäiskiiltonen	1	ADJ_AAKKOSELLINEN	aok
helokuorianen	1	NOUN_AAKKOSTAMINEN	aok
helpenen	1	ADJ_KYLMÄJÄRKINEN	aok
helppohintanen	1	ADJ_AAKKOSELLINEN	aok
helppohoitonen	1	ADJ_AAKKOSELLINEN	aok
helppokäyttönen	1	ADJ_KYLMÄJÄRKINEN	aok
helppoliukonen	1	ADJ_AAKKOSELLINEN	aok
helpposiveltenen	1	ADJ_KYLMÄJÄRKINEN	aok
helppotönen	1	ADJ_KYLMÄJÄRKINEN	aok
helppoymmärtenen	1	ADJ_KYLMÄJÄRKINEN	aok
helsinkilänen	1	ADJ_KYLMÄJÄRKINEN	aok
helsinkilänen	2	NOUN_KYLKIÄINEN	aok
heltenen	1	ADJ_KYLMÄJÄRKINEN	aok
helttamanen	1	ADJ_AAKKOSELLINEN	aok
helvetinmonen	1	ADJ_AAKKOSELLINEN	aok
hemingwaymänen	1	ADJ_KYLMÄJÄRKINEN	aok
hemmetinmonen	1	ADJ_AAKKOSELLINEN	aok
hengenheimolanen	1	NOUN_AAKKOSTAMINEN	aok
henkilökohtanen	1	ADJ_AAKKOSELLINEN	aok
hentonen	1	ADJ_AAKKOSELLINEN	aok
hentorakentenen	1	ADJ_AAKKOSELLINEN	aok
hepponen	1	ADJ_AAKKOSELLINEN	aok
heprealanen	1	ADJ_AAKKOSELLINEN	aok
heranen	1	ADJ_AAKKOSELLINEN	aok
herhilänen	1	NOUN_KYLKIÄINEN	aok
herkkähermonen	1	ADJ_AAKKOSELLINEN	aok
herkkähipiänen	1	ADJ_KYLMÄJÄRKINEN	aok
herkkäihonen	1	ADJ_AAKKOSELLINEN	aok
herkkäilmenen	1	ADJ_KYLMÄJÄRKINEN	aok
herkkäkuulonen	1	ADJ_AAKKOSELLINEN	aok
herkkäliikkenen	1	ADJ_KYLMÄJÄRKINEN	aok
herkkänahkanen	1	ADJ_AAKKOSELLINEN	aok
herkkätuntenen	1	ADJ_AAKKOSELLINEN	aok
herkkätuntonen	1	ADJ_AAKKOSELLINEN	aok
herkkäuskonen	1	ADJ_AAKKOSELLINEN	aok
herkkävirenen	1	ADJ_KYLMÄJÄRKINEN	aok
-hermonen	1	ADJ_AAKKOSELLINEN	aok
hermoperänen	1	ADJ_KYLMÄJÄRKINEN	aok
heroiiniriippuvanen	1	NOUN_AAKKOSTAMINEN	aok
heroonen	1	ADJ_AAKKOSELLINEN	aok
herraskanen	1	ADJ_AAKKOSELLINEN	aok
herraskanen	2	NOUN_AAKKOSTAMINEN	aok
herrasmanen	1	ADJ_AAKKOSELLINEN	aok
herrasmiesmänen	1	ADJ_KYLMÄJÄRKINEN	aok
herrnhutilanen	1	ADJ_AAKKOSELLINEN	aok
herttanen	1	ADJ_AAKKOSELLINEN	aok
herttamanen	1	ADJ_AAKKOSELLINEN	aok
herännänen	1	NOUN_KYLKIÄINEN	aok
-hetenen	1	ADJ_KYLMÄJÄRKINEN	aok
heteronanen	1	NOUN_AAKKOSTAMINEN	aok
hetkittänen	1	ADJ_KYLMÄJÄRKINEN	aok
hettenen	1	ADJ_KYLMÄJÄRKINEN	aok
hevosmuurahanen	1	NOUN_AAKKOSTAMINEN	aok
hevosnaamanen	1	ADJ_AAKKOSELLINEN	aok
hevosvetonen	1	ADJ_AAKKOSELLINEN	aok
-hevosvoimanen	1	ADJ_AAKKOSELLINEN	aok
hidasliikkenen	1	ADJ_KYLMÄJÄRKINEN	aok
hidasliukonen	1	ADJ_AAKKOSELLINEN	aok
hidasluontenen	1	ADJ_AAKKOSELLINEN	aok
hidaspuhenen	1	ADJ_AAKKOSELLINEN	aok
hidastenen	1	ADJ_AAKKOSELLINEN	aok
hidastemponen	1	ADJ_AAKKOSELLINEN	aok
hiekankeltanen	1	ADJ_AAKKOSELLINEN	aok
hiekansekanen	1	ADJ_AAKKOSELLINEN	aok
hiekkanen	1	ADJ_AAKKOSELLINEN	aok
hiekkamanen	1	ADJ_AAKKOSELLINEN	aok
hiekkapaperimanen	1	ADJ_AAKKOSELLINEN	aok
hiekkaperänen	1	ADJ_KYLMÄJÄRKINEN	aok
hiekkapitonen	1	ADJ_AAKKOSELLINEN	aok
hiekkapohjanen	1	ADJ_AAKKOSELLINEN	aok
hiekkarantanen	1	ADJ_AAKKOSELLINEN	aok
hienohipiänen	1	ADJ_KYLMÄJÄRKINEN	aok
hienonen	1	ADJ_AAKKOSELLINEN	aok
hienojakonen	1	ADJ_AAKKOSELLINEN	aok
hienojyvänen	1	ADJ_KYLMÄJÄRKINEN	aok
hienokitenen	1	ADJ_KYLMÄJÄRKINEN	aok
hienoluontenen	1	ADJ_AAKKOSELLINEN	aok
hienopiirtenen	1	ADJ_KYLMÄJÄRKINEN	aok
hienorakenen	1	ADJ_AAKKOSELLINEN	aok
hienorakentenen	1	ADJ_AAKKOSELLINEN	aok
hienostonanen	1	NOUN_AAKKOSTAMINEN	aok
hienosäikenen	1	ADJ_KYLMÄJÄRKINEN	aok
hienosäkenen	1	ADJ_KYLMÄJÄRKINEN	aok
hienotekonen	1	ADJ_AAKKOSELLINEN	aok
hienotuntenen	1	ADJ_AAKKOSELLINEN	aok
hienovaranen	1	ADJ_AAKKOSELLINEN	aok
hienovirenen	1	ADJ_KYLMÄJÄRKINEN	aok
hieroglyfimänen	1	ADJ_KYLMÄJÄRKINEN	aok
hiesumanen	1	ADJ_AAKKOSELLINEN	aok
hietanen	1	ADJ_AAKKOSELLINEN	aok
hietakiitäjänen	1	NOUN_KYLKIÄINEN	aok
hietamehilänen	1	NOUN_KYLKIÄINEN	aok
hietapistiänen	1	NOUN_KYLKIÄINEN	aok
hietikkonen	1	ADJ_AAKKOSELLINEN	aok
-hihanen	1	ADJ_AAKKOSELLINEN	aok
hiilihapponen	1	ADJ_AAKKOSELLINEN	aok
hiilihappopitonen	1	ADJ_AAKKOSELLINEN	aok
hiilikaivostyölänen	1	NOUN_KYLKIÄINEN	aok
hiilikäyttönen	1	ADJ_KYLMÄJÄRKINEN	aok
hiilipitonen	1	ADJ_AAKKOSELLINEN	aok
